id_pais,nombre_pais,id_departamento,nombre_departamento,id_provincia,nombre_provincia,id_municipio,nombre_municipio,id_recinto,nombre_recinto,Direccion,latitud,longitud
4,Alemania,61,Berlín         ,1,Berlín,1,Berlín,25129,Embajada,"Wichmannstraße 6, 10787 Berlin",52.5051,13.3484
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25055,Esc. Primaria Común Nº 16 Presidente Bartolome Mitre,Sarmiento 2832,-34.6067,-58.4062
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25157,Esc. Primaria Común N° 03 Dr. Onésimo Leguizamón,Av. Santa Fe 1510 Parana  y montevideo,-34.596,-58.3892
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25162,Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires ,Av. Boedo n°760 Independencia y EEUU,-34.6217,-58.4166
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25056,Esc. De Educación Media N° 02/13° Escuela del Parque,"Avenida Lacarra 1151,  San Pedro, Francisco Bilbao",-34.645,-58.4763
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25158,Colegio Nº 18 Dr. Alberto Larroque,Moron 4149 Sanabria y Gualeguaychu,-34.6278,-58.4881
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25163,Escuela De Jornada Completa Nº 08 D.E. 20 Dr. Dalmacio Vélez Sársfield,"Fonrouge 370, Capital Federal Liniers plaza martin garcia de Cosio y Gaaguazu",-34.6423,-58.5122
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25166,Escuela De Jornada Completa Nº 18 D.E. 20 República de Corea ,"Murguiondo 76, Capital Federal Liniers, Rivadavia (11008) y Lorenzo Falcon",-34.6401,-58.5186
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,"Av Rivadavia 9799, Capital Federal Villa Luro, moliere y Rivadavia",-34.6376,-58.5023
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,"Montiel 153, Capital Federal Liniers, ibarrola y Lorenzo Falcon",-34.641,-58.5266
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,"Echeandia 5650, Capital Federal Villa Lugano, avenida Larrazabal y Oliden",-34.6668,-58.4858
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25057,Escuela N° 22 De 11 Hipólito Bouchard,Avelino Díaz 2356 entre Esteban Bonorino y Rivera Indarte,-34.643,-58.4501
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25160,Escuela N° 12 De 19 José Enrique Rodo,Jose Hernandez entre Pres Camilo Torres-Tenorio y Alfonsina Storni ,-34.6462,-58.4413
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25161,Centro Educativo Ns  N° 30  De 8 De Nivel Secundario,"AV. Eva Peron 1502, Calle Miro y Primera Junta",-34.6338,-58.4447
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25164,Escuela N° 4 De 11 Benjamín Zorrila,"Calle San Pedrito1415, Av. Lafuente y Crisostomo Alvarez, Buenos Aires, Argentina",-34.6461,-58.4576
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25165,Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra,"Av. Lacarra 535, entre Av. Jose Enrique Rodo y Jose Bonifacio, Buenos Aires, Argentina",-34.6401,-58.4818
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,"Itaqui 2050 entre Charrua y Matanza, C1437 GVH, Buenos Aires, Argentina",-34.6536,-58.4318
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25058,Esc. de Educacion Media N° 06/01° Padre Carlos Mugica,"Calle Letonia y Av. Antartida Argentina, Buenos Aires Argentina",-34.587,-58.3694
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,"Av.Amacio Alcorta esq Pepiri 3402, Buenos Aires, Argentina",-34.6522,-58.4074
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,"Av. Saenz 631 entre Famatina y Dekay, Buenos Aires, Argentina",-34.647,-58.4163
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25059,Esc. Primaria Común Nº 08 D.E. 13 Reino De Thailandia,"Calle Homero 2169 entre Echeanda y Zuvina, Buenos Aires, Argentina",-34.6588,-58.4752
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,"Calle Mariano Acosta esq. Mariano Acosta 3420, Buenos Aires, Argentina",-34.6675,-58.445
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,"Av. Jose ignacio Rucci 3961, entre Aquino y Zelarrayan, Buenos Aires, Argentina",-34.6766,-58.4806
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,"Av. Gral. Eugenio Garzon 4346, entre Florentino Ameghino y Moreto, Buenos Aires",-34.6481,-58.4816
11,Argentina,10,Buenos Aires   ,1,Buenos Aires,1,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,"Av. Larrazabal  4051, entre Sayos yJose Ballivian y Ordoñez, Buenos Aires, Argentina",-34.6765,-58.4723
11,Argentina,10,Buenos Aires   ,2,Ituzaingó,1,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,Avenida Nestor Carlos Kirchner entre calle gomensoro  y Camacua  (24 de Octubre),-34.6594,-58.6619
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),Martin Ugarte 904 entre Olavarria y Lacarra,-34.6984,-58.4889
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,Avelino Diaz  500 y W.J. Mollins,-34.7031,-58.475
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),Av. San Martin 7200 E/ Chavez y Loberia,-34.7029,-58.4897
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25178,Escuela Primaria Nº139 Congreso De Tucuman,Unanue 10 Av.Boulogne sur mer,-34.704,-58.4972
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25179,Isidro Casanova - Escuela Secundaria Nº76,Cjal. Luis Alberto Settino 3576 entre calle Gral Juan Manuel de Rosas y Silvino Olivieri,-34.7107,-58.5919
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25180,Escuela Primaria Nº 19,"Monseñor López May 3250, entre Ricardo Gutierrez y Olegario Victor, Buenos Aires, Argentina",-34.7511,-58.587
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25181,Anexo Escuela Secundaria Nº 23,"Santa Catalina 5909 esq Osvado Magnaso, Buenos Aires, Argentina",-34.7514,-58.592
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25182,Anexo I De Escuela Secundaria Nº11,"Hipolito Yrigoien 2462, entre Av. Dr, Ignacio Arieta y Almafuerte, Buenos Aires, Argentina",-34.6781,-58.5604
11,Argentina,10,Buenos Aires   ,3,La Matanza,1,La Matanza,25183,Escuela Secundaria Nº51,"Atalco 4551 y Tinogasta, Buenos Aires, Argentina",-34.7632,-58.6319
11,Argentina,10,Buenos Aires   ,4,Esteban Echeverría,1,Esteban Echeverría,25061,Esc. Secundaria Basica Nº4,"Guamini 5348 entre Av. De Mayo y Salta, Buenos Aires, Argentina",-34.7581,-58.4776
11,Argentina,10,Buenos Aires   ,4,Esteban Echeverría,1,Esteban Echeverría,25185,Escuela De Educación Primaria N°16 República Francesa,"Av. Dr. Gilberto Elizalde 3971, entre Av Olimpo y Homero, Buenos Aires , Argentina",-34.7399,-58.4881
11,Argentina,10,Buenos Aires   ,5,Lomas de Zamora,1,Lomas de Zamora,25062,Escuela EGB Nro. 12 Primera Junta,Quesada 2610,-34.7249,-58.4631
11,Argentina,10,Buenos Aires   ,5,Lomas de Zamora,1,Lomas de Zamora,25184,Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33),"Homero 3780, Cañuelas y Cayafate/ dos cuadras del Arroyo/ Epecuen",-34.7308,-58.4654
11,Argentina,10,Buenos Aires   ,6,Berazategui,1,Berazategui,25063,Escuela Secundaria Nº6 Juan Domingo Peron,Calle 101 entre calle 8 y 9 esq./ a dos cuadras de la Autopista Manuel Belgrano/Cementerio,-34.7815,-58.2591
11,Argentina,10,Buenos Aires   ,7,Quilmes,1,Quilmes,25186,Esc Primaria Nro 52 Gral. Bartolome Mitre.,"Minuto Esq. Ecuador y Baradero 4703/8 cuadras de la Av.Florencio Varela, Buenos Aires, Argentina",-34.7543,-58.2452
11,Argentina,10,Buenos Aires   ,8,La Plata,1,La Plata,25064,Escuela Secundaria Nº34 Almafuerte,"Calle 58 Esq. 8 y 9 /Diagonal 73 y botonda Dardo Rocha, La Plata, Buenos Aires, Argentina",-34.9206,-57.9453
11,Argentina,10,Buenos Aires   ,8,La Plata,1,La Plata,25187,Escuela Primaria N°5 Cnl. De Marina Tomas Espora,"Plaza Adolfo Alsina 85 Esq 37 y 38 / Diagonal 74, La Plata, Buenos Aires, Argentina",-34.9003,-57.9567
11,Argentina,10,Buenos Aires   ,8,La Plata,1,La Plata,25188,Escuela Primaria N°102 Dr. Dardo Rocha,"Calle 7 Esq. cerca al monumento Juan Bautista Cabral, La Plata, Buenos Aires, Argentina",-34.9006,-57.9688
11,Argentina,10,Buenos Aires   ,9,Escobar,1,Escobar,25146,Escobar-Esc. Secundaria Basica Nº23,"Los Perales 2524, Esq Orquideas y Azucenas, Belén de Escobar, Buenos Aires, Argentina",-34.3554,-58.8136
11,Argentina,10,Buenos Aires   ,10,Pilar,1,Pilar,25147,Escuela De Educación Primaria Nº26 Lorenzo López,"Belgrano 787 Esq Independencia y L Lopez, Pilar Centro, Buenos Aires, Argentina",-34.4603,-58.9139
11,Argentina,10,Buenos Aires   ,11,Chacabuco,1,Chacabuco,26080,Escuela de Educación Primaria N 12 Hipolito Yrigoye,"Calle Entre Ríos 199 esq. Cnl Jose V de Olavarria, Chacabuco, Buenos Aires, Argentina",-34.6433,-60.463
11,Argentina,10,Buenos Aires   ,12,General Pueyrredón,1,General Pueyrredón,26081,Escuela Formación Profesional N°7 Batan,"N 44, Batán, Buenos Aires, Argentina",-38.0107,-57.7077
11,Argentina,10,Buenos Aires   ,13,José M. Ezeiza,1,José M. Ezeiza,26082,Escuela N24 Rene Gerónimo Favaloro,"B. Matienzo 701-749, Tristán Suárez, Buenos Aires, Argentina",-34.8917,-58.555
11,Argentina,10,Buenos Aires   ,14,Pinamar,1,Pinamar,26083,Escuela Primaria N 7 de Ostende Pinamar,"Calle Misiones, Ostende, Pinamar",-37.126,-56.8863
11,Argentina,11,Mendoza        ,2,Capital,1,Capital,25065,Escuela “Patricias Mendocinas”,Calle Gutiérrez 338 Mendoza Capital,-32.8878,-68.8429
11,Argentina,11,Mendoza        ,3,Maipú,1,Maipú,25148,Escuela “John Fitzgerald Kennedy”,"Ruta Provinsial 50 S/N y Ruben Dario Rodeo del Medio-Maipu, Mendoza, Argentina",-32.9901,-68.6882
11,Argentina,11,Mendoza        ,4,Luján de Cuyo,1,Luján de Cuyo,25149,Escuela Luis Baldini,"Ruta Provinsial 15 Km. 36 Cruce ruta provincial 86, Provincia de Mendoza, Argentina",-33.2013,-68.8908
11,Argentina,11,Mendoza        ,5,San Carlos,1,San Carlos,25150,Escuela Fuerte San Carlos,"Calle Independencia y Valle, San Carlos, Mendoza, Argentina",-33.7724,-69.0412
11,Argentina,11,Mendoza        ,6,San Rafael,1,San Rafael,25151,Escuela “Pedro Goyena”,"Sarmiento N 351, Salto de las Rosas, Distrito Cañada Seca, Mendoza, Argentina",-34.7237,-68.2291
11,Argentina,12,Jujuy          ,3,Dr. Manuel Belgrano,1,San Salvador de Jujuy,25066,Escuela Normal Superior Juan Ignacio Gorriti,"Calle Gral. Lavalle 101-199, Y4600EAC San Salvador de Jujuy, Jujuy, Argentina",-24.1868,-65.3034
11,Argentina,12,Jujuy          ,4,Yaví,2,La Quiaca                               ,25067,Sede de Estudios Universitarios,"Calle Republica Arabe Siria 300-400, casi esq 25 de Mayo, La Quiaca, Jujuy, Argentina",-22.1039,-65.5977
11,Argentina,12,Jujuy          ,5,El Carmen,1,Perico,26088,Centro Integrador Comunitario (CIC),"Calle 23 de Agosto esq Humahuaca y Yavi, Barrio San Calletano, Jujuy, Argentina ",-24.3822,-65.1201
11,Argentina,12,Jujuy          ,6,San Pedro,1,San Pedro de Jujuy,26089,Centro Integrador Comunitario (CIC),"Av. 25 de Mayo, Barrio Libertad, San Pedro de Jujuy, Argentina",-24.2405,-64.8624
11,Argentina,20,Santa Fe       ,4,Santa Fe,1,Rosario,25086,Escuela República de Bolivia,"Calle La Paz 3035, Rosario, Santa Fe, Argentina",-32.9594,-60.6694
11,Argentina,21,Cordoba        ,5,Capital,1,Cordoba,25087,IPEM Nº 86 Gabriela Mistral,"Av. Humberto Primo 147, Centro, X5000 FAC",-31.4097,-64.1836
11,Argentina,21,Cordoba        ,5,Capital,1,Cordoba,25154,CPC Villa El Libertador,"Av. Armada Argentina 1650, Villa Libertador",-31.4669,-64.225
11,Argentina,21,Cordoba        ,6,General San Martín,1,Villa María,25193,IPEM Nº 147 Manuel Anselmo Ocampo,"Ciudad de Villa Maria, Calle Catamarca 650, entre Calles Estados Unidos y Jose Rucci",-32.4121,-63.2495
11,Argentina,21,Cordoba        ,7,Río Cuarto,1,Río Cuarto,26085,Escuela Leopoldo Lugones,"Fray Quirico Porreca 1310, X5804 Río Cuarto, Córdoba, Argentina",-33.121,-64.3232
11,Argentina,21,Cordoba        ,8,San Javier,1,Villa Dolores,26086,C.I.C. Dispensario,"Calle Pasaje Cerrito, esq. Comodoro Marambio (Barrio Aeronautico Nuevo)",-31.9451,-65.1572
11,Argentina,22,Salta          ,6,Capital,1,Salta,25088,Colegio Nacional Salta N° 5080,"Gral. Martin Güemes 47, Salta, Argentina",-24.7871,-65.4033
11,Argentina,22,Salta          ,7,General José de San Martín,1,Profesor Salvador Mazza,25089,Municipalidad De Profesor Salvador Mazza,"Pocitos, Av. Gral. San Martin y Calle Gral. Balcarce",-22.0544,-63.6862
11,Argentina,22,Salta          ,7,General José de San Martín,2,Tartagal,26092,Salón de la Cultura,"San Martin y, A4560 Tartagal, Salta, Argentina",-22.5159,-63.8032
11,Argentina,22,Salta          ,8,Orán,1,San Ramón de la Nueva Orán,25090,Escuela De Comercio Julio Cortez Nº 5091,"Zona Central, Calle Arenales N 628, San Ramon de la Nueva Oran, Salta, Argentina",-23.1367,-64.3231
11,Argentina,23,Rio Negro      ,7,Adolfo Alsina,1,Viedma,25091,Universidad Nacional De Rio Negro,"Belgrano 526, R8500FAL Viedma, Río Negro, Argentina",-40.8091,-62.9939
11,Argentina,85,Chubut         ,8,Escalante,1,Comodoro Rivadavia,25303,Centro Cultural de Comodoro Rivadavia,"Av. Hipólito Yrigoyen N 222 Esquina Moreno, Comodoro Rivadavia, Chubut, Argentina",-45.8637,-67.4768
11,Argentina,85,Chubut         ,9,Biedma,1,Puerto Madryn,26181,Escuela Municipal de Pezca N°2701 Juan Demonte,Av Juan Muzzio N° 10,-42.7606,-65.0442
11,Argentina,87,Corrientes     ,1,Lavalle,1,Santa Lucía,26087,Centro Integrador Comunitario de la Municipalidad de Santa Lucia (CIC),"Sta Lucía 275, Goya, Corrientes, Argentina",-28.99,-59.1015
11,Argentina,88,La Rioja       ,1,Chilecito,1,Chilecito,26183,Salón de Jubilados de Vichigasta,Av. San Buenaventura s/n,-29.4907,-67.5044
11,Argentina,89,Neuquén        ,1,Confluencia,1,Centenario,26091,Centro de Formación Profesional N° 29 Darrieux 470,Juan B Darrieux entre Islas malvinas y primeros pobladores,-38.829,-68.123
11,Argentina,90,San Juan       ,1,Pocito,1,Pocito,26093,Escuela Dr. Antonio Aberastain School,"Fray J Sta M de Oro 233, Pocito Aberastain, San Juan, Argentina",-31.6576,-68.58
11,Argentina,91,San Luis       ,1,Juan Martín de Pueyrredón,1,San Luis,26094,Escuela Normal de Ninas Paula Dominguez de Bazan,"Junín 934, D5702JOD San Luis, Argentina",-33.3013,-66.336
11,Argentina,92,Santa Cruz     ,1,Deseado,1,Deseado,26095,Escuela N°56 Krewen Kau,"Av. 12 de Octubre 1301, esq Venezuela y Patagonia",-47.7458,-65.888
11,Argentina,92,Santa Cruz     ,2,Güer Aike,1,Güer Aike,26096,Pastoral de Rio Gallegos,"Errazuriz 53,  Río Gallegos, Santa Cruz, Argentina",-51.6227,-69.2142
11,Argentina,93,Tucumán        ,1,Lules,1,Lules,26097,Casa del Sr. Tomas Serrano,"pasaje Humberto Delgado 373, ",-26.9267,-65.3357
11,Argentina,96,La Pampa       ,1,Capital,1,Santa Rosa,26103,Centro Municipal de Cultura,"Calle Quintana 172, L6300ARD Santa Rosa, La Pampa, Argentina",-3.66E+07,-6.43E+07
17,Austria,60,Viena          ,1,Viena,1,Viena,25128,Embajada,"Prinz Eugen-Straße 18, 1040 Wien, Austria",48.1956,16.3765
24,Bélgica,62,Bruselas       ,1,Bruselas,1,Bruselas,25130,Casa de America Latina,"Rue du Collège 27, 1050 Ixelles, Bélgica",50.8324,4.36937
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,52,Escuela Arabate,Arabate,-19.0726,-65.1524
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,53,Escuela Seccional De Chaunaca,Chaunaca,-18.9905,-65.4395
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,54,Unidad Educativa Chuqui Chuqui,Chuqui Chuqui,-18.8251,-65.1201
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,55,Escuela Fray Gabriel Maria Landini,Surima,-18.7774,-65.1277
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,56,Escuela Fray Gabriel Mariscal,Imilla Huañusca,-18.6378,-65.1773
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,58,Escuela Punilla,Punilla,-18.9566,-65.3729
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,59,Unidad Educativa La Palma,Mojotoro,-18.9526,-65.1267
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,60,Escuela José Sampa,Ckacha Ckacha,-18.8978,-65.1796
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,61,Unidad Educativa Luis Espinal,El Chaco,-18.8959,-65.1109
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,62,U. Edu. Gualberto Villarroel,Potolo,-19.0159,-65.5334
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,63,Unidad Educativa Quila Quila,Quila Quila,-19.1197,-65.377
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,65,Colegio 24 de Septiembre - Maragua,Maragua,-19.052,-65.4332
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,66,Unidad Educativa Simón Bolivar La Palca,La Palca,-18.6214,-65.2423
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,106,Kinder San Vicente De Paul,España 398,-19.0446,-65.256
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,113,Esc. Benjamin Guzman,Lemoine 230,-19.039,-65.2576
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,231,U.Pedag. Mariscal Sucre,Avenida del Maestro 331,-19.039,-65.2609
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,512,Facultad de Tecnología,Cleto Loayza 20,-19.0397,-65.2566
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,522,Col. Bernardo Monteagudo,Camargo 357,-19.047,-65.2557
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,523,Coliseo Jorge Revilla Aldana,Lemoine S/N,-19.0374,-65.257
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30013,Coliseo Col. San Cristobal (Temporal),"Calle Cruz Verde s/n, entre España y Aniceto Arce",-19.0444,-65.2563
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,101,Colegio Junin,Bolivar 512,-19.0491,-65.2582
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,103,Esc. Mariscal De Ayacucho,San Alberto 206,-19.0489,-65.2553
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,108,Col. Mariano Serrano,Destacamento 317 No 346,-19.0441,-65.2502
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,507,Jardín De Niños San Lázaro,Republica Federal Alemana S/N,-19.0509,-65.2497
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,513,Kinder Serrano,Cornelio Duran 6,-19.0442,-65.2496
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,514,Colegio Simón Rodríguez,Calvo 447,-19.0512,-65.2546
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30001,Facultad de Tecnología Médica (Temporal),Av. German Mendoza s/n,-19.0447,-65.2474
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30009,Coliseo San José (Temporal),Republica Federal Alemana s/n,-19.0525,-65.2493
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,124,Kinder Echeverria,Azurduy 103,-19.0516,-65.2598
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,210,Esc. Josefina Goytia,Enrique Hertzog 302 (Barrio Senac),-19.059,-65.2605
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,222,Col. Cardenal Maurer,Bolivar 982,-19.0532,-65.2618
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25029,(Cárcel) Cárcel Pública,Bolivar 992,-19.0537,-65.2622
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30004,Campo Deportivo zona América (Temporal),"Zona America s/n, lado Salón Multifuncional",-19.0616,-65.2669
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,211,Esc. Aniceto Arce,El Tejar,-19.0639,-65.2734
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25568,U.E. San Roque Nivel Inicial,"Calle Laguna s/n, Barrio Planta Diesel.",-19.054,-65.2702
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30003,Campo Deportivo zona La Hoyada (Temporal),Zona La Hoyada s/n,-19.0588,-65.2648
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30010,Kinder Aniceto Arce (Temporal),Zona El Tejar s/n,-19.063,-65.2739
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,202,Col. Don Bosco,Olañeta 6,-19.0477,-65.2627
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,229,Colegio Domingo Sabio,Barrio Aranjuez,-19.0484,-65.2742
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,515,Liceo María Josefa Mujia,Junin 930,-19.0496,-65.2634
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25033,Unidad Educativa Ruffo,Barrio Los Angeles,-19.0578,-65.2886
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25526,U.E. Eduardo Abaroa,"Calle Loa N° 946, entre Calles Colón y La Paz",-19.0491,-65.2644
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30006,Poligimnasio Max Toledo (Temporal),Av. Fray Bartolome de las Casas s/n,-19.0512,-65.2697
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,204,Col. Sagrado Corazon,Junin 691,-19.0468,-65.261
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,506,Fundacion Pachamama,Final Uyuni,-19.0407,-65.2675
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,509,Kinder Gerardo Vaca Guzman,Pilinco 258,-19.0427,-65.2625
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,517,Escuela Daniel Calvo,Arenales 119,-19.0457,-65.261
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,519,Colegio 23 de Marzo,Final Olañeta,-19.0433,-65.2681
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25569,Salón Multifuncional Satélite,"Barrio Satélite s/n, Avenida Principal Acceso Santo Domingo.",-19.0336,-65.2776
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,228,Colegio Fe y Alegria,Final Avenida Jaime Mendoza,-19.0367,-65.2679
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,407,Estadium Patria,Manuel Vilar S/N,-19.0328,-65.2588
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,529,Iglesia San Matías,Barrio Ferroviario,-19.0367,-65.2621
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25530,Campo Deportivo Noria Alta,"Av. Jaime Mendoza S/N, entre Calles Bilbao Rioja y Laguna Chuquisaca",-19.0374,-65.2645
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25577,U.E. Cristo Rey,"Calle Tarija N°126, entre calles V. Abecia y E. Finot",-19.0341,-65.2607
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30018,Campo Deportivo Tintamayu - Tocopilla (Temporal),"Armando Montenegro s/n, casi esq. Uncia",-19.0343,-65.2644
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,230,Unidad Educativa 6 de Junio,Barrio Patacon,-19.027,-65.267
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,25031,Mercado Yurac Yurac,Barrio Yurac Yurac,-19.0292,-65.274
32,Bolivia,1,Chuquisaca     ,1,Oropeza                                 ,1,Sucre,30005,Universidad del Valle UNIVALLE (Temporal),Parque Mariscal Sucre s/n,-19.0276,-65.2597
